NOME_FUNDO;DOC_FUNDO;DATA_FUNDO;NOME_ORIGINADOR;DOC_ORIGINADOR;NOME_CEDENTE;DOC_CEDENTE;NOME_SACADO;DOC_SACADO;SEU_NUMERO;NU_DOCUMENTO;TIPO_RECEBIVEL;VALOR_NOMINAL;VALOR_PRESENTE;VALOR_AQUISICAO;VALOR_PDD;FAIXA_PDD;DATA_REFERENCIA;DATA_VENCIMENTO_ORIGINAL;DATA_VENCIMENTO_AJUSTADA;DATA_EMISSAO;DATA_AQUISICAO;PRAZO;PRAZO_ATUAL;SITUACAO_RECEBIVEL;TAXA_CESSAO;TX_RECEBIVEL;COOBRIGACAO
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;CERRADO ACABAMENTOS LTDA;23.387.332/0001-76;670042900_08;670042900;CCB Digital;11.749,42;10.158,29;9.776,65;0,00;A;23/05/2022;01/12/2022;01/12/2022;31/03/2022;31/03/2022;168;133;A vencer;0,29870962;0,31746638;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;CERRADO ACABAMENTOS LTDA;23.387.332/0001-76;670042900_09;670042900;CCB Digital;11.749,42;9.958,99;9.594,05;0,00;A;23/05/2022;01/01/2023;01/01/2023;31/03/2022;31/03/2022;190;155;A vencer;0,29870962;0,30838319;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;CERRADO ACABAMENTOS LTDA;23.387.332/0001-76;670042900_10;670042900;CCB Digital;11.749,42;9.760,41;9.408,93;0,00;A;23/05/2022;01/02/2023;01/02/2023;31/03/2022;31/03/2022;212;177;A vencer;0,29870962;0,30220466;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;CERRADO ACABAMENTOS LTDA;23.387.332/0001-76;670042900_11;670042900;CCB Digital;11.749,42;9.573,00;9.227,40;0,00;A;23/05/2022;01/03/2023;01/03/2023;31/03/2022;31/03/2022;230;195;A vencer;0,29870962;0,30309039;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;CERRADO ACABAMENTOS LTDA;23.387.332/0001-76;670042900_12;670042900;CCB Digital;11.749,42;9.397,47;9.066,44;0,00;A;23/05/2022;01/04/2023;01/04/2023;31/03/2022;31/03/2022;253;218;A vencer;0,29870962;0,29459718;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;DISTRIBUIDORA HOSPITALAR RAMOS E MENDONC;27.117.540/0001-06;670042302_02;670042302;CCB Digital;14.874,95;14.740,19;13.830,43;0,00;A;23/05/2022;30/05/2022;30/05/2022;31/03/2022;31/03/2022;40;5;A vencer;0,33786782;0,58199439;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;DISTRIBUIDORA HOSPITALAR RAMOS E MENDONC;27.117.540/0001-06;670042302_03;670042302;CCB Digital;14.874,95;14.274,06;13.531,12;0,00;A;23/05/2022;30/06/2022;30/06/2022;31/03/2022;31/03/2022;62;27;A vencer;0,33786782;0,46940020;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;DISTRIBUIDORA HOSPITALAR RAMOS E MENDONC;27.117.540/0001-06;670042302_04;670042302;CCB Digital;14.874,95;13.902,85;13.247,63;0,00;A;23/05/2022;30/07/2022;30/07/2022;31/03/2022;31/03/2022;84;49;A vencer;0,33786782;0,41563722;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;DISTRIBUIDORA HOSPITALAR RAMOS E MENDONC;27.117.540/0001-06;670042302_05;670042302;CCB Digital;14.874,95;13.569,87;12.960,92;0,00;A;23/05/2022;30/08/2022;30/08/2022;31/03/2022;31/03/2022;105;70;A vencer;0,33786782;0,39176927;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;DISTRIBUIDORA HOSPITALAR RAMOS E MENDONC;27.117.540/0001-06;670042302_06;670042302;CCB Digital;14.874,95;13.250,68;12.680,42;0,00;A;23/05/2022;30/09/2022;30/09/2022;31/03/2022;31/03/2022;127;92;A vencer;0,33786782;0,37262552;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;DISTRIBUIDORA HOSPITALAR RAMOS E MENDONC;27.117.540/0001-06;670042302_19;670042302;CCB Digital;14.874,95;9.951,26;9.574,98;0,00;A;23/05/2022;02/11/2023;02/11/2023;31/03/2022;31/03/2022;400;365;A vencer;0,33786782;0,31986682;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;DISTRIBUIDORA HOSPITALAR RAMOS E MENDONC;27.117.540/0001-06;670042302_20;670042302;CCB Digital;14.874,95;9.742,08;9.374,37;0,00;A;23/05/2022;02/12/2023;02/12/2023;31/03/2022;31/03/2022;420;385;A vencer;0,33786782;0,31919214;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;DISTRIBUIDORA HOSPITALAR RAMOS E MENDONC;27.117.540/0001-06;670042302_21;670042302;CCB Digital;14.874,95;9.531,99;9.171,49;0,00;A;23/05/2022;02/01/2024;02/01/2024;31/03/2022;31/03/2022;439;404;A vencer;0,33786782;0,31994447;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;DISTRIBUIDORA HOSPITALAR RAMOS E MENDONC;27.117.540/0001-06;670042302_22;670042302;CCB Digital;14.874,95;9.323,25;8.972,99;0,00;A;23/05/2022;02/02/2024;02/02/2024;31/03/2022;31/03/2022;462;427;A vencer;0,33786782;0,31745949;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;DISTRIBUIDORA HOSPITALAR RAMOS E MENDONC;27.117.540/0001-06;670042302_23;670042302;CCB Digital;14.874,95;9.134,16;8.791,21;0,00;A;23/05/2022;02/03/2024;02/03/2024;31/03/2022;31/03/2022;481;446;A vencer;0,33786782;0,31723815;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_19;670042966;CCB Digital;4.268,12;2.904,93;2.799,70;0,00;A;23/05/2022;02/11/2023;02/11/2023;31/03/2022;31/03/2022;400;365;A vencer;0,32241162;0,30427397;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_20;670042966;CCB Digital;4.268,12;2.844,59;2.741,57;0,00;A;23/05/2022;02/12/2023;02/12/2023;31/03/2022;31/03/2022;420;385;A vencer;0,32241162;0,30419451;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_21;670042966;CCB Digital;4.268,12;2.787,47;2.686,46;0,00;A;23/05/2022;02/01/2024;02/01/2024;31/03/2022;31/03/2022;439;404;A vencer;0,32241162;0,30440572;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_22;670042966;CCB Digital;4.268,12;2.728,91;2.630,68;0,00;A;23/05/2022;02/02/2024;02/02/2024;31/03/2022;31/03/2022;462;427;A vencer;0,32241162;0,30207925;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_23;670042966;CCB Digital;4.268,12;2.672,46;2.576,06;0,00;A;23/05/2022;02/03/2024;02/03/2024;31/03/2022;31/03/2022;481;446;A vencer;0,32241162;0,30281575;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_24;670042966;CCB Digital;4.268,12;2.620,28;2.526,00;0,00;A;23/05/2022;02/04/2024;02/04/2024;31/03/2022;31/03/2022;501;466;A vencer;0,32241162;0,30191816;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_13;670042966;CCB Digital;4.268,12;3.293,10;3.168,85;0,00;A;23/05/2022;02/05/2023;02/05/2023;31/03/2022;31/03/2022;271;236;A vencer;0,32241162;0,31906797;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_14;670042966;CCB Digital;4.268,12;3.225,00;3.105,15;0,00;A;23/05/2022;02/06/2023;02/06/2023;31/03/2022;31/03/2022;294;259;A vencer;0,32241162;0,31346271;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_15;670042966;CCB Digital;4.268,12;3.157,82;3.040,69;0,00;A;23/05/2022;02/07/2023;02/07/2023;31/03/2022;31/03/2022;314;279;A vencer;0,32241162;0,31276436;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_16;670042966;CCB Digital;4.268,12;3.093,23;2.979,57;0,00;A;23/05/2022;02/08/2023;02/08/2023;31/03/2022;31/03/2022;336;301;A vencer;0,32241162;0,30936965;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_17;670042966;CCB Digital;4.268,12;3.027,93;2.917,70;0,00;A;23/05/2022;02/09/2023;02/09/2023;31/03/2022;31/03/2022;359;324;A vencer;0,32241162;0,30604848;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_18;670042966;CCB Digital;4.268,12;2.965,31;2.857,13;0,00;A;23/05/2022;02/10/2023;02/10/2023;31/03/2022;31/03/2022;378;343;A vencer;0,32241162;0,30678582;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_07;670042966;CCB Digital;4.268,12;3.736,42;3.584,26;0,00;A;23/05/2022;30/10/2022;30/10/2022;31/03/2022;31/03/2022;147;112;A vencer;0,32241162;0,34898302;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_08;670042966;CCB Digital;4.268,12;3.656,71;3.509,84;0,00;A;23/05/2022;30/11/2022;30/11/2022;31/03/2022;31/03/2022;167;132;A vencer;0,32241162;0,34334317;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_09;670042966;CCB Digital;4.268,12;3.579,59;3.439,29;0,00;A;23/05/2022;30/12/2022;30/12/2022;31/03/2022;31/03/2022;189;154;A vencer;0,32241162;0,33359441;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_10;670042966;CCB Digital;4.268,12;3.503,51;3.367,88;0,00;A;23/05/2022;30/01/2023;30/01/2023;31/03/2022;31/03/2022;210;175;A vencer;0,32241162;0,32878897;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_11;670042966;CCB Digital;4.268,12;3.429,36;3.297,95;0,00;A;23/05/2022;02/03/2023;02/03/2023;31/03/2022;31/03/2022;231;196;A vencer;0,32241162;0,32487131;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;LOJAS COMPRAKI LTDA;10.261.864/0001-10;670042966_12;670042966;CCB Digital;4.268,12;3.362,38;3.236,05;0,00;A;23/05/2022;02/04/2023;02/04/2023;31/03/2022;31/03/2022;253;218;A vencer;0,32241162;0,31748662;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;PROJ AGROPECUARIA LTDA;36.986.392/0001-57;670043847_2;670043847;CCB Digital;844,00;833,54;784,57;0,00;A;23/05/2022;01/06/2022;01/06/2022;31/03/2022;01/04/2022;41;7;A vencer;0,43755334;0,56640871;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;PROJ AGROPECUARIA LTDA;36.986.392/0001-57;670043847_3;670043847;CCB Digital;844,00;809,06;768,57;0,00;A;23/05/2022;01/07/2022;01/07/2022;31/03/2022;01/04/2022;62;28;A vencer;0,43755334;0,46305023;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_1;670114022;CCB Digital;11.381,38;11.329,36;11.164,48;0,00;A;23/05/2022;29/05/2022;29/05/2022;29/04/2022;29/04/2022;21;5;A vencer;0,26425318;0,25972888;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_2;670114022;CCB Digital;11.381,38;11.109,04;10.944,69;0,00;A;23/05/2022;29/06/2022;29/06/2022;29/04/2022;29/04/2022;42;26;A vencer;0,26425318;0,26458711;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_3;670114022;CCB Digital;11.381,38;10.893,92;10.736,12;0,00;A;23/05/2022;29/07/2022;29/07/2022;29/04/2022;29/04/2022;64;48;A vencer;0,26425318;0,25836330;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_4;670114022;CCB Digital;11.381,38;10.680,93;10.524,76;0,00;A;23/05/2022;29/08/2022;29/08/2022;29/04/2022;29/04/2022;85;69;A vencer;0,26425318;0,26109783;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_5;670114022;CCB Digital;11.381,38;10.470,08;10.317,57;0,00;A;23/05/2022;29/09/2022;29/09/2022;29/04/2022;29/04/2022;107;91;A vencer;0,26425318;0,25999896;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_6;670114022;CCB Digital;11.381,38;10.270,53;10.120,95;0,00;A;23/05/2022;29/10/2022;29/10/2022;29/04/2022;29/04/2022;128;112;A vencer;0,26425318;0,25995305;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_19;670114022;CCB Digital;11.381,38;7.958,54;7.840,79;0,00;A;23/05/2022;01/12/2023;01/12/2023;29/04/2022;29/04/2022;400;384;A vencer;0,26425318;0,26460855;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_20;670114022;CCB Digital;11.381,38;7.802,24;7.686,44;0,00;A;23/05/2022;01/01/2024;01/01/2024;29/04/2022;29/04/2022;420;404;A vencer;0,26425318;0,26555729;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_21;670114022;CCB Digital;11.381,38;7.648,45;7.535,12;0,00;A;23/05/2022;01/02/2024;01/02/2024;29/04/2022;29/04/2022;442;426;A vencer;0,26425318;0,26506844;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_22;670114022;CCB Digital;11.381,38;7.507,74;7.396,27;0,00;A;23/05/2022;01/03/2024;01/03/2024;29/04/2022;29/04/2022;461;445;A vencer;0,26425318;0,26567102;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_23;670114022;CCB Digital;11.381,38;7.360,23;7.250,66;0,00;A;23/05/2022;01/04/2024;01/04/2024;29/04/2022;29/04/2022;481;465;A vencer;0,26425318;0,26645685;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_24;670114022;CCB Digital;11.381,38;7.219,64;7.112,48;0,00;A;23/05/2022;01/05/2024;01/05/2024;29/04/2022;29/04/2022;503;487;A vencer;0,26425318;0,26558083;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_13;670114022;CCB Digital;11.381,38;8.949,68;8.817,26;0,00;A;23/05/2022;01/06/2023;01/06/2023;29/04/2022;29/04/2022;274;258;A vencer;0,26425318;0,26461988;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_14;670114022;CCB Digital;11.381,38;8.778,97;8.649,23;0,00;A;23/05/2022;01/07/2023;01/07/2023;29/04/2022;29/04/2022;295;279;A vencer;0,26425318;0,26427053;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_15;670114022;CCB Digital;11.381,38;8.606,29;8.478,96;0,00;A;23/05/2022;01/08/2023;01/08/2023;29/04/2022;29/04/2022;316;300;A vencer;0,26425318;0,26461460;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_16;670114022;CCB Digital;11.381,38;8.436,25;8.312,04;0,00;A;23/05/2022;01/09/2023;01/09/2023;29/04/2022;29/04/2022;339;323;A vencer;0,26425318;0,26316355;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_17;670114022;CCB Digital;11.381,38;8.275,74;8.153,64;0,00;A;23/05/2022;01/10/2023;01/10/2023;29/04/2022;29/04/2022;359;343;A vencer;0,26425318;0,26378384;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_18;670114022;CCB Digital;11.381,38;8.112,96;7.993,13;0,00;A;23/05/2022;01/11/2023;01/11/2023;29/04/2022;29/04/2022;380;364;A vencer;0,26425318;0,26409635;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_7;670114022;CCB Digital;11.381,38;10.071,04;9.921,70;0,00;A;23/05/2022;29/11/2022;29/11/2022;29/04/2022;29/04/2022;147;131;A vencer;0,26425318;0,26527979;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;670114022_8;670114022;CCB Digital;11.381,38;9.877,89;9.732,62;0,00;A;23/05/2022;29/12/2022;29/12/2022;29/04/2022;29/04/2022;169;153;A vencer;0,26425318;0,26282885;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;670126905_20;670126905;CCB Digital;13.172,90;8.999,96;8.907,77;0,00;A;23/05/2022;05/01/2024;05/01/2024;05/05/2022;06/05/2022;418;407;A vencer;0,26547941;0,26600443;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;670126905_21;670126905;CCB Digital;13.172,90;8.822,82;8.732,40;0,00;A;23/05/2022;05/02/2024;05/02/2024;05/05/2022;06/05/2022;439;428;A vencer;0,26547941;0,26617028;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;670126905_22;670126905;CCB Digital;13.172,90;8.660,40;8.571,48;0,00;A;23/05/2022;05/03/2024;05/03/2024;05/05/2022;06/05/2022;458;447;A vencer;0,26547941;0,26673222;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;670126905_23;670126905;CCB Digital;13.172,90;8.489,76;8.402,74;0,00;A;23/05/2022;05/04/2024;05/04/2024;05/05/2022;06/05/2022;480;469;A vencer;0,26547941;0,26622751;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;670126905_24;670126905;CCB Digital;13.172,90;8.328,07;8.242,61;0,00;A;23/05/2022;05/05/2024;05/05/2024;05/05/2022;06/05/2022;500;489;A vencer;0,26547941;0,26655131;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BMF - GRAFICA E EDITORA LTDA;27.568.225/0001-03;670126905_13;670126905;CCB Digital;13.172,90;10.324,16;10.218,27;0,00;A;23/05/2022;05/06/2023;05/06/2023;05/05/2022;06/05/2022;271;260;A vencer;0,26547941;0,26639891;Nao
